Price,new_car_price,overview_Fuel type,spec_Regenerative Braking,spec_CNG Tank Capacity (L/Kg),spec_Turbocharger/ Supercharger,spec_Four-Wheel-Drive,Manufacturing Year,Brand,Model,Varient,Kilometer,ownership,Transmission,Insurance,Registration_Type,City,Engine(cc),Max_Power(bhp),Mileage,Emission_Standard,Seating_Capacity,Fuel_Tank_Capcity,Safety_Score,Sunroof,Praking_Sensors,Keyless_Start,GPS_Navigation,ADAS,Automatic_Emergency_Braking,Driving_Range
1725000.0,2296000.0,Petrol,,,Turbocharged,No,2024,Mahindra,Scorpio,"['N', 'Z8', 'Petrol', 'AT', '7', 'STR']",54000.0,1,Automatic,Yes,Individual,Ahmedabad,1997 ,200.0,,BS 6,7,57,5.534454591823055,Yes,Yes,Yes,Yes,No,No,0
1675000.0,2537000.0,Diesel,No,,Turbocharged,Manual Shift - Electronic,2023,Mahindra,Scorpio,"['N', 'Z8', 'L', 'Diesel', 'MT', '4WD', '7', 'STR', '[2022]']",106770.0,1,Manual,Yes,Individual,Ahmedabad,2184 ,172.0,,BS 6,7,57,5.5660912091903905,Yes,Yes,Yes,Yes,No,No,0
2175000.0,2595000.0,Diesel,,,Turbocharged,No,2025,Mahindra,Scorpio,"['N', 'Z8', 'L', '2WD', 'Diesel', '2.2L', 'Turbo', 'Automatic', '7', 'STR']",33000.0,1,Automatic,Yes,Individual,Ahmedabad,2184 ,172.0,,BS 6,7,57,5.534454591823055,Yes,Yes,Yes,Yes,Yes,Yes,0
1635000.0000000002,1926000.0,Diesel,,,Turbocharged,No,2023,Mahindra,Scorpio,"['N', 'Z6', '2WD', 'Diesel', '2.2L', 'Turbo', 'Manual', '7', 'STR']",63000.0,1,Manual,Yes,Individual,Ahmedabad,2184 ,172.0,14 kmpl,BS 6,7,57,1.9740210436654588,Yes,Yes,No,Yes,No,No,0
1675000.0,1944000.0,Diesel,,,Turbocharged (Variable Geometry),No,2024,Mahindra,Scorpio,"['S11', 'Diesel', 'Turbo', 'Manual', '7', 'STR']",70000.0,1,Manual,Yes,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,7,60,1.1757851448580747,No,Yes,No,Yes,No,No,0
1290000.0,1767000.0000000002,Diesel,,,Turbocharged (Fixed Geometry),No,2020,Mahindra,Scorpio,"['S11', '2WD', '8', 'STR']",92000.0,2,Manual,No,Individual,Ahmedabad,2179 ,140.0,15 kmpl,BS 4,8,60,1.1861850568025385,No,Yes,No,Yes,No,No,0
800000.0,1544000.0,Diesel,,,Turbocharged (Variable Geometry),No,2026,Mahindra,Scorpio,"['S', 'Diesel', 'Turbo', 'Manual', '9', 'STR']",10000.0,1,Manual,No,Not Available,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,9,60,1.1624786293481666,No,Yes,No,No,No,No,0
2000000.0,1833000.0,Diesel,Yes,,Turbocharged (Variable Geometry),No,2023,Mahindra,Scorpio,"['S11', 'MT', '7S', 'CC', '[2022]']",31000.0,1,Manual,Yes,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,7,60,1.1757851448580747,No,Yes,No,Yes,No,No,900
299000.0,,Diesel,,,,,2011,Mahindra,Scorpio,"['VLX', '4WD', 'BS-IV']",72000.0,2,Manual,Yes,Individual,Ahmedabad,2179 ,122.0,10.2 kmpl,Not Applicable,7,60,1.1757851448580747,No,No,No,No,No,No,0
1689999.9999999998,1493000.0,Diesel,,,Turbocharged (Variable Geometry),No,2024,Mahindra,Scorpio,"['S', 'Diesel', 'Turbo', 'Manual', '7', 'STR']",46000.0,1,Manual,Yes,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,7,60,1.1624786293481666,No,Yes,No,No,No,No,0
225000.0,948000.0,Diesel,,,,,2009,Mahindra,Scorpio,"['LX', 'BS-III']",164000.0,4,Manual,No,Individual,Ahmedabad,2179 ,120.0,15.4 kmpl,Not Applicable,7,60,0.8734752426520138,No,No,No,No,No,No,0
1200000.0,1767000.0000000002,Diesel,,,Turbocharged (Fixed Geometry),No,2019,Mahindra,Scorpio,"['S11', '2WD', '7', 'STR']",120000.0,3,Manual,No,Individual,Ahmedabad,2179 ,140.0,15 kmpl,BS 4,7,60,1.1861850568025385,No,Yes,No,Yes,No,No,0
1250000.0,1544000.0,Diesel,,,Turbocharged (Variable Geometry),No,2023,Mahindra,Scorpio,"['S', 'Diesel', 'Turbo', 'Manual', '9', 'STR']",59800.0,1,Manual,Yes,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,9,60,1.1624786293481666,No,Yes,No,No,No,No,0
1695000.0,,Diesel,,,Turbocharged (Variable Geometry),No,2024,Mahindra,Scorpio,"['S11', 'Diesel', 'Turbo', 'Manual', '7', 'STR']",35000.0,1,Manual,No,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,7,60,1.1757851448580747,No,Yes,No,Yes,No,No,0
990000.0,1599000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2017,Mahindra,Scorpio,"['S10', '2WD', 'Intelli-Hybrid']",90000.0,2,Manual,No,Individual,Ahmedabad,2179 ,120.0,16.36 kmpl,Not Applicable,7,60,1.1861850568025385,No,Yes,No,Yes,No,No,0
1651000.0000000002,1944000.0,Diesel,,,Turbocharged (Variable Geometry),No,2024,Mahindra,Scorpio,"['S11', 'Diesel', 'Turbo', 'Manual', '7', 'STR']",22887.0,1,Manual,Yes,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,7,60,1.1757851448580747,No,Yes,No,Yes,No,No,0
1525000.0,1944000.0,Diesel,,,Turbocharged (Variable Geometry),No,2023,Mahindra,Scorpio,"['S11', 'Diesel', 'Turbo', 'Manual', '7', 'STR']",63590.0,1,Manual,Yes,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,7,60,1.1757851448580747,No,Yes,No,Yes,No,No,0
1050000.0,1620000.0,Diesel,,,Turbocharged (Variable Geometry),No,2020,Mahindra,Scorpio,['S5'],75000.0,1,Manual,Yes,Individual,Ahmedabad,2179 ,137.0,15 kmpl,BS 6,7,60,1.1624786293481666,No,Yes,No,No,No,No,900
1915000.0,2077000.0,Diesel,,,Turbocharged,No,2024,Mahindra,Thar,"['Roxx', 'MX5', '2WD', 'Diesel', '2.2L', 'Turbo', 'Automatic']",11000.0,1,Automatic,Yes,Individual,Ahmedabad,2184 ,150.0,15.2 kmpl,BS 6,5,57,5.5660912091903905,Yes,Yes,Yes,No,No,No,866
1975000.0,2273000.0,Diesel,,,Turbocharged,No,2025,Mahindra,Thar,"['Roxx', 'AX7', 'L', '2WD', 'Diesel', '2.2L', 'Turbo', 'Automatic']",1975000.0,1,Automatic,Yes,Individual,Ahmedabad,2184 ,172.0,15.2 kmpl,BS 6,5,57,5.5660912091903905,Yes,Yes,Yes,Yes,Yes,Yes,866
1990000.0,,Diesel,,,Turbocharged,No,2025,Mahindra,Thar,"['Roxx', 'AX7', 'L', '2WD', 'Diesel', '2.2L', 'Turbo', 'Automatic']",8000.0,,Automatic,No,Not Available,Ahmedabad,2184 ,172.0,15.2 kmpl,BS 6,5,57,5.5660912091903905,Yes,Yes,Yes,Yes,Yes,Yes,866
1875000.0,2395000.0,Diesel,,,Turbocharged,Manual Shift - Lever,2025,Mahindra,Thar,"['Roxx', 'AX5', 'L', '4WD', 'Diesel', '2.2L', 'Turbo', 'Automatic']",15000.0,1,Automatic,Yes,Individual,Ahmedabad,2184 ,172.0,,BS 6,5,57,5.5660912091903905,Yes,Yes,Yes,Yes,Yes,Yes,0
2225000.0,2600000.0,Diesel,,,Turbocharged,Manual Shift - Lever,2025,Mahindra,Thar,"['Roxx', 'AX7', 'L', '4WD', 'Diesel', '2.2L', 'Turbo', 'Automatic']",31000.0,1,Automatic,Yes,Individual,Ahmedabad,2184 ,172.0,15 kmpl,BS 6,5,57,5.5660912091903905,Yes,Yes,Yes,Yes,Yes,Yes,0
1965000.0,2600000.0,Diesel,,,Turbocharged,Manual Shift - Lever,2025,Mahindra,Thar,"['Roxx', 'AX7', 'L', '4WD', 'Diesel', '2.2L', 'Turbo', 'Automatic']",22000.0,2,Automatic,Yes,Individual,Ahmedabad,2184 ,172.0,15 kmpl,BS 6,5,57,5.5660912091903905,Yes,Yes,Yes,Yes,Yes,Yes,0
1200000.0,1850000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2022,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT']",54000.0,1,Automatic,Yes,Individual,Ahmedabad,2184 ,130.0,14 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1190000.0,1691000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2022,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT']",73096.0,1,Manual,Yes,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1250000.0,1698999.9999999998,Diesel,No,,Turbocharged,Manual Shift - Lever,2024,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT', '4WD']",28000.0,1,Manual,Yes,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1250000.0,1312000.0,Diesel,No,,Turbocharged,No,2025,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT', 'RWD']",18000.0,1,Manual,Yes,Individual,Ahmedabad,1497 ,117.0,15.5 kmpl,BS 6,4,45,1.695132401105426,No,Yes,No,Yes,No,No,0
1325000.0,1853000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2023,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT', '4WD']",78532.0,1,Automatic,Yes,Individual,Ahmedabad,2184 ,130.0,14.5 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1150000.0,1312000.0,Diesel,No,,Turbocharged,No,2023,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT', 'RWD']",61000.0,1,Manual,Yes,Individual,Ahmedabad,1497 ,117.0,15.5 kmpl,BS 6,4,45,1.695132401105426,No,Yes,No,Yes,No,No,0
1450000.0,1769000.0000000002,Petrol,No,,Turbocharged,Manual Shift - Lever,2025,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Petrol', 'AT', '4WD']",23000.0,1,Automatic,No,Individual,Ahmedabad,1997 ,150.0,,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1400000.0,1853000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2024,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT', '4WD']",68000.0,1,Automatic,No,Not Available,Ahmedabad,2184 ,130.0,14.5 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1399000.0,1698999.9999999998,Diesel,No,,Turbocharged,Manual Shift - Lever,2024,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT', '4WD']",40600.0,1,Manual,Yes,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1098000.0,,Petrol,,,,,2022,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Petrol', 'AT', '4WD', '[2021-2022]']",35978.0,2,Automatic,No,Individual,Ahmedabad,1997 ,,,Not Applicable,,,0.7359904639672388,No,No,No,No,No,No,0
1311000.0,1312000.0,Diesel,No,,Turbocharged,No,2025,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT', 'RWD']",34057.0,1,Manual,Yes,Individual,Ahmedabad,1497 ,117.0,15.5 kmpl,BS 6,4,45,1.695132401105426,No,Yes,No,Yes,No,No,0
1325000.0,1850000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2022,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT']",56500.0,1,Automatic,Yes,Individual,Ahmedabad,2184 ,130.0,14 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1325000.0,1853000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2023,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT', '4WD']",65218.0,1,Automatic,Yes,Individual,Ahmedabad,2184 ,130.0,14.5 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1300000.0,1726000.0000000002,Diesel,No,,Turbocharged,Manual Shift - Lever,2023,Mahindra,Thar,"['AX', '(O)', 'Hard', 'Top', 'Diesel', 'MT', '4WD']",30000.0,1,Manual,No,Individual,Ahmedabad,2184 ,130.0,,BS 6,4,57,1.260925752562364,No,Yes,No,No,No,No,0
1275000.0,1312000.0,Diesel,No,,Turbocharged,No,2025,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT', 'RWD']",45000.0,1,Manual,Yes,Individual,Ahmedabad,1497 ,117.0,15.5 kmpl,BS 6,4,45,1.695132401105426,No,Yes,No,Yes,No,No,0
1300000.0,1997000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2024,Mahindra,Thar,"['Earth', 'Editon', 'Diesel', 'AT', '4WD']",30000.0,1,Automatic,No,Not Available,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
800000.0,1653000.0,Petrol,No,,Turbocharged,Manual Shift - Lever,2023,Mahindra,Thar,"['AX', '(O)', 'Convertible', 'Top', 'Petrol', 'MT', '4WD']",200000.0,1,Manual,No,Individual,Ahmedabad,1997 ,150.0,,BS 6,4,57,1.260925752562364,No,Yes,No,No,No,No,0
885000.0,,Petrol,No,,Turbocharged,Manual Shift - Lever,2021,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Petrol', 'MT', '4WD']",35414.0,2,Manual,No,Individual,Ahmedabad,1997 ,150.0,,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
984000.0,,Diesel,,,Turbocharged,,2022,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT', '4WD', '[2022]']",50884.0,1,Automatic,No,Individual,Ahmedabad,2184 ,,,Not Applicable,,,0.7359904639672388,No,No,No,No,No,No,0
1375000.0,1691000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2023,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT']",44000.0,1,Manual,No,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1250000.0,1714000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2023,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT', '4WD', '[2023]']",49000.0,1,Manual,No,Individual,Ahmedabad,2184 ,130.0,,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1129000.0,,Petrol,,,,,2021,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Petrol', 'AT', '4WD', '[2021-2022]']",25749.0,1,Automatic,No,Individual,Ahmedabad,1997 ,,,Not Applicable,,,0.7359904639672388,No,No,No,No,No,No,0
1290000.0,1853000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2023,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT', '4WD']",46329.0,2,Automatic,Yes,Individual,Ahmedabad,2184 ,130.0,14.5 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1325000.0,1698999.9999999998,Diesel,No,,Turbocharged,Manual Shift - Lever,2023,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT', '4WD']",42000.0,1,Manual,Yes,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1351000.0,1850000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2022,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT']",58000.0,1,Automatic,No,Individual,Ahmedabad,2184 ,130.0,14 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
925000.0,1788000.0,Petrol,No,,Turbocharged,Manual Shift - Lever,2021,Mahindra,Thar,"['LX', 'Convertible', 'Petrol', 'AT']",29000.0,1,Automatic,No,Individual,Ahmedabad,1997 ,150.0,14 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1050000.0,1797000.0,Petrol,No,,Turbocharged,Manual Shift - Lever,2021,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Petrol', 'AT']",32678.0,2,Automatic,Yes,Individual,Ahmedabad,1997 ,150.0,12.5 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1260000.0,1312000.0,Diesel,No,,Turbocharged,No,2024,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT', 'RWD']",50000.0,1,Manual,Yes,Individual,Ahmedabad,1497 ,117.0,15.5 kmpl,BS 6,4,45,1.695132401105426,No,Yes,No,Yes,No,No,0
1221000.0,1600000.0,Petrol,No,,Turbocharged,Manual Shift - Lever,2024,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Petrol', 'MT', '4WD']",5700.0,1,Manual,No,Not Available,Ahmedabad,1997 ,150.0,,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1099000.0,1797000.0,Petrol,No,,Turbocharged,Manual Shift - Lever,2021,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Petrol', 'AT']",16315.0,1,Automatic,Yes,Commercial,Ahmedabad,1997 ,150.0,12.5 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1300000.0,1698999.9999999998,Diesel,No,,Turbocharged,Manual Shift - Lever,2023,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT', '4WD']",48000.0,1,Manual,No,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1590000.0,1853000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2023,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT', '4WD']",24000.0,1,Automatic,Yes,Individual,Ahmedabad,2184 ,130.0,14.5 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
795000.0,1797000.0,Petrol,No,,Turbocharged,Manual Shift - Lever,2021,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Petrol', 'AT']",33980.0,3,Automatic,Yes,Individual,Ahmedabad,1997 ,150.0,12.5 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1250000.0,1312000.0,Diesel,No,,Turbocharged,No,2024,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT', 'RWD']",31000.0,1,Manual,Yes,Individual,Ahmedabad,1497 ,117.0,15.5 kmpl,BS 6,4,45,1.695132401105426,No,Yes,No,Yes,No,No,0
1511000.0,1850000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2023,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT']",25000.0,1,Automatic,Yes,Individual,Ahmedabad,2184 ,130.0,14 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1275000.0,1312000.0,Diesel,No,,Turbocharged,No,2023,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT', 'RWD']",23400.0,1,Manual,Yes,Individual,Ahmedabad,1497 ,117.0,15.5 kmpl,BS 6,4,45,1.695132401105426,No,Yes,No,Yes,No,No,0
1465000.0,1850000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2023,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT']",42000.0,1,Automatic,Yes,Individual,Ahmedabad,2184 ,130.0,14 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1200000.0,2007000.0,Diesel,,,Turbocharged,Manual Shift - Lever,2025,Mahindra,Thar,"['LXT', '4WD', 'Diesel', '2.2L', 'Turbo', 'Automatic']",10000.0,1,Automatic,No,Individual,Ahmedabad,2184 ,130.0,,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1375000.0,,Diesel,,,Turbocharged,,2022,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT', '4WD', '[2022]']",16000.0,2,Automatic,Yes,Individual,Ahmedabad,2184 ,,,Not Applicable,,,0.7359904639672388,No,No,No,No,No,No,0
1350000.0,1698999.9999999998,Diesel,No,,Turbocharged,Manual Shift - Lever,2023,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT', '4WD']",46802.0,1,Manual,Yes,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1050000.0,1839000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2020,Mahindra,Thar,"['LX', 'Convertible', 'Diesel', 'AT']",65000.0,1,Automatic,Yes,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1190000.0,1691000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2022,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT']",53500.0,1,Manual,No,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1100000.0,,Diesel,,,Turbocharged,,2022,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT', '4WD', '[2022]']",59000.0,2,Automatic,No,Not Available,Ahmedabad,2184 ,,,Not Applicable,,,0.7359904639672388,No,No,No,No,No,No,0
1175000.0,1691000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2022,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'MT']",78882.0,1,Manual,Yes,Individual,Ahmedabad,2184 ,130.0,15 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1390000.0,,Diesel,,,Turbocharged,,2022,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT', '4WD', '[2022]']",23000.0,1,Automatic,Yes,Individual,Ahmedabad,2184 ,,,Not Applicable,,,0.7359904639672388,No,No,No,No,No,No,0
1150000.0,1850000.0,Diesel,No,,Turbocharged,Manual Shift - Lever,2021,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Diesel', 'AT']",51000.0,2,Automatic,Yes,Individual,Ahmedabad,2184 ,130.0,14 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
960000.0,1797000.0,Petrol,No,,Turbocharged,Manual Shift - Lever,2021,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Petrol', 'AT']",16784.0,1,Automatic,No,Individual,Ahmedabad,1997 ,150.0,12.5 kmpl,BS 6,4,57,1.695132401105426,No,Yes,No,Yes,No,No,0
1250000.0,1452000.0,Diesel,,,Turbocharged,No,2025,Mahindra,Thar,"['LXT', '2WD', 'Diesel', '1.5L', 'Turbo', 'Manual']",11000.0,1,Manual,No,Not Available,Ahmedabad,1497 ,117.0,,BS 6,4,45,1.695132401105426,No,Yes,No,Yes,No,No,0
1090000.0,,Petrol,,,,,2021,Mahindra,Thar,"['LX', 'Hard', 'Top', 'Petrol', 'AT', '4WD', '[2021-2022]']",46000.0,1,Automatic,No,Individual,Ahmedabad,1997 ,,,Not Applicable,,,0.7359904639672388,No,No,No,No,No,No,0
700000.0,1093000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2019,Mahindra,TUV300,['T8'],90000.0,1,Manual,No,Individual,Ahmedabad,1493 ,100.0,18.49 kmpl,BS 4,7,60,1.233621057995454,No,Yes,No,No,No,No,0
640000.0,1085000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2018,Mahindra,TUV300,"['T8', 'mHAWK100']",88000.0,1,Manual,No,Not Available,Ahmedabad,1493 ,100.0,18.49 kmpl,Not Applicable,7,60,1.1861850568025385,No,Yes,No,No,No,No,0
450000.0,859000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2019,Mahindra,TUV300,['T4'],55000.0,1,Manual,No,Not Available,Ahmedabad,1493 ,84.0,18.49 kmpl,Not Applicable,7,60,0.8867817581619221,No,No,No,No,No,No,0
620000.0,1102000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2018,Mahindra,TUV300,"['T8', 'mHAWK100', 'Dual', 'Tone']",31500.0,1,Manual,No,Not Available,Ahmedabad,1493 ,100.0,18.49 kmpl,Not Applicable,7,60,1.1861850568025385,No,Yes,No,No,No,No,0
351000.0,1006000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2016,Mahindra,TUV300,"['T6', 'Plus']",86000.0,2,Manual,No,Individual,Ahmedabad,1493 ,100.0,18.49 kmpl,Not Applicable,7,60,1.1861850568025385,No,No,No,No,No,No,0
600000.0,1085000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2017,Mahindra,TUV300,"['T8', 'mHAWK100']",95500.0,1,Manual,Yes,Individual,Ahmedabad,1493 ,100.0,18.49 kmpl,Not Applicable,7,60,1.1861850568025385,No,Yes,No,No,No,No,0
460000.0,1044000.0,Diesel,,,Turbocharged (Fixed Geometry),No,2016,Mahindra,TUV300,['T8'],73869.0,1,Manual,No,Not Available,Ahmedabad,1493 ,84.0,18.49 kmpl,Not Applicable,7,60,1.1861850568025385,No,Yes,No,No,No,No,0
1125000.0,1347000.0,Petrol,,,Turbocharged,No,2024,Mahindra,XUV,"['3XO', 'AX5', 'Petrol', '1.2L', 'Turbo', 'Automatic', '(TC)']",22200.0,1,Automatic,Yes,Individual,Ahmedabad,1197 ,110.0,17.96 kmpl,BS 6,5,42,5.1956093345499905,Yes,Yes,Yes,Yes,No,No,0
1550000.0,1698999.9999999998,Petrol,,,Turbocharged,No,2024,Mahindra,XUV,"['3XO', 'AX7L', 'Petrol', '1.2L', 'Turbo', 'Automatic', '(TC)', 'Dual', 'Tone']",11307.0,1,Automatic,Yes,Commercial,Ahmedabad,1197 ,129.0,18.2 kmpl,BS 6,5,42,5.1956093345499905,Yes,Yes,Yes,Yes,Yes,Yes,0
1015000.0,1138000.0,Petrol,,,Turbocharged,No,2024,Mahindra,XUV,"['3XO', 'AX5', 'Petrol', '1.2L', 'Turbo', 'Manual']",4400.0,1,Manual,Yes,Individual,Ahmedabad,1197 ,110.0,18.89 kmpl,BS 6,5,42,5.1956093345499905,Yes,Yes,Yes,Yes,No,No,0
1000000.0,1347000.0,Petrol,,,Turbocharged,No,2024,Mahindra,XUV,"['3XO', 'AX5', 'Petrol', '1.2L', 'Turbo', 'Automatic', '(TC)']",26000.0,1,Automatic,No,Not Available,Ahmedabad,1197 ,110.0,17.96 kmpl,BS 6,5,42,5.1956093345499905,Yes,Yes,Yes,Yes,No,No,0
1125000.0,1380000.0,Diesel,,,Turbocharged,No,2025,Mahindra,XUV,"['3XO', 'AX5', 'Diesel', '1.5L', 'Turbo', 'Automatic', '(AMT)']",5900.0,1,Automatic,No,Not Available,Ahmedabad,1497 ,115.0,21.2 kmpl,BS 6,5,42,5.1956093345499905,Yes,Yes,Yes,Yes,No,No,0
1200000.0,1290000.0,Diesel,,,Turbocharged,No,2026,Mahindra,XUV,"['3XO', 'AX5', 'Diesel', '1.5L', 'Turbo', 'Manual']",7200.0,1,Manual,Yes,Individual,Ahmedabad,1497 ,115.0,20.6 kmpl,BS 6,5,42,5.1956093345499905,Yes,Yes,Yes,Yes,No,No,0
